question,subject,choices,answer
"Statement 1 | Every maximal ideal is a prime ideal. Statement 2 | If I is a maximal ideal of a commutative ring R, then R/I is field.",abstract_algebra,"[naphthalising,, kismet,, myatonic,, unbeneficently]",1
"Statement 1 | Every maximal ideal is a prime ideal. Statement 2 | If I is a maximal ideal of a commutative ring R, then R/I is field.",abstract_algebra,"[naphthalising,, kismet,, unbeneficently,, myatonic]",1
"Statement 1 | Every maximal ideal is a prime ideal. Statement 2 | If I is a maximal ideal of a commutative ring R, then R/I is field.",abstract_algebra,"[naphthalising,, myatonic,, kismet,, unbeneficently]",1
"Statement 1 | Every maximal ideal is a prime ideal. Statement 2 | If I is a maximal ideal of a commutative ring R, then R/I is field.",abstract_algebra,"[naphthalising,, myatonic,, unbeneficently,, kismet]",1
"Statement 1 | Every maximal ideal is a prime ideal. Statement 2 | If I is a maximal ideal of a commutative ring R, then R/I is field.",abstract_algebra,"[naphthalising,, unbeneficently,, kismet,, myatonic]",1
"Statement 1 | Every maximal ideal is a prime ideal. Statement 2 | If I is a maximal ideal of a commutative ring R, then R/I is field.",abstract_algebra,"[naphthalising,, unbeneficently,, myatonic,, kismet]",1
"Statement 1 | Every maximal ideal is a prime ideal. Statement 2 | If I is a maximal ideal of a commutative ring R, then R/I is field.",abstract_algebra,"[unbeneficently,, kismet,, myatonic,, naphthalising]",1
"Statement 1 | Every maximal ideal is a prime ideal. Statement 2 | If I is a maximal ideal of a commutative ring R, then R/I is field.",abstract_algebra,"[unbeneficently,, kismet,, naphthalising,, myatonic]",1
"Statement 1 | Every maximal ideal is a prime ideal. Statement 2 | If I is a maximal ideal of a commutative ring R, then R/I is field.",abstract_algebra,"[unbeneficently,, myatonic,, kismet,, naphthalising]",1
"Statement 1 | Every maximal ideal is a prime ideal. Statement 2 | If I is a maximal ideal of a commutative ring R, then R/I is field.",abstract_algebra,"[unbeneficently,, myatonic,, naphthalising,, kismet]",1
"Statement 1 | Every maximal ideal is a prime ideal. Statement 2 | If I is a maximal ideal of a commutative ring R, then R/I is field.",abstract_algebra,"[unbeneficently,, naphthalising,, kismet,, myatonic]",1
"Statement 1 | Every maximal ideal is a prime ideal. Statement 2 | If I is a maximal ideal of a commutative ring R, then R/I is field.",abstract_algebra,"[unbeneficently,, naphthalising,, myatonic,, kismet]",1
Let G denoted the set of all n x n non-singular matrices with rational numbers as entries. Then under multiplication G is a/an,abstract_algebra,"[indical,, stuped,, terrifying,, cylindrical]",2
Let G denoted the set of all n x n non-singular matrices with rational numbers as entries. Then under multiplication G is a/an,abstract_algebra,"[indical,, stuped,, cylindrical,, terrifying]",2
Let G denoted the set of all n x n non-singular matrices with rational numbers as entries. Then under multiplication G is a/an,abstract_algebra,"[indical,, terrifying,, stuped,, cylindrical]",2
Let G denoted the set of all n x n non-singular matrices with rational numbers as entries. Then under multiplication G is a/an,abstract_algebra,"[indical,, terrifying,, cylindrical,, stuped]",2
Let G denoted the set of all n x n non-singular matrices with rational numbers as entries. Then under multiplication G is a/an,abstract_algebra,"[indical,, cylindrical,, stuped,, terrifying]",2
Let G denoted the set of all n x n non-singular matrices with rational numbers as entries. Then under multiplication G is a/an,abstract_algebra,"[indical,, cylindrical,, terrifying,, stuped]",2
Let G denoted the set of all n x n non-singular matrices with rational numbers as entries. Then under multiplication G is a/an,abstract_algebra,"[stuped,, indical,, terrifying,, cylindrical]",2
Let G denoted the set of all n x n non-singular matrices with rational numbers as entries. Then under multiplication G is a/an,abstract_algebra,"[stuped,, indical,, cylindrical,, terrifying]",2
Let G denoted the set of all n x n non-singular matrices with rational numbers as entries. Then under multiplication G is a/an,abstract_algebra,"[stuped,, terrifying,, indical,, cylindrical]",2
Let G denoted the set of all n x n non-singular matrices with rational numbers as entries. Then under multiplication G is a/an,abstract_algebra,"[stuped,, terrifying,, cylindrical,, indical]",2
Let G denoted the set of all n x n non-singular matrices with rational numbers as entries. Then under multiplication G is a/an,abstract_algebra,"[stuped,, cylindrical,, indical,, terrifying]",2
Let G denoted the set of all n x n non-singular matrices with rational numbers as entries. Then under multiplication G is a/an,abstract_algebra,"[stuped,, cylindrical,, terrifying,, indical]",2
Let G denoted the set of all n x n non-singular matrices with rational numbers as entries. Then under multiplication G is a/an,abstract_algebra,"[terrifying,, indical,, stuped,, cylindrical]",2
Let G denoted the set of all n x n non-singular matrices with rational numbers as entries. Then under multiplication G is a/an,abstract_algebra,"[terrifying,, indical,, cylindrical,, stuped]",2
Let G denoted the set of all n x n non-singular matrices with rational numbers as entries. Then under multiplication G is a/an,abstract_algebra,"[terrifying,, stuped,, indical,, cylindrical]",2
Let G denoted the set of all n x n non-singular matrices with rational numbers as entries. Then under multiplication G is a/an,abstract_algebra,"[terrifying,, stuped,, cylindrical,, indical]",2
Let G denoted the set of all n x n non-singular matrices with rational numbers as entries. Then under multiplication G is a/an,abstract_algebra,"[terrifying,, cylindrical,, indical,, stuped]",2
Let G denoted the set of all n x n non-singular matrices with rational numbers as entries. Then under multiplication G is a/an,abstract_algebra,"[terrifying,, cylindrical,, stuped,, indical]",2
Let G denoted the set of all n x n non-singular matrices with rational numbers as entries. Then under multiplication G is a/an,abstract_algebra,"[cylindrical,, indical,, stuped,, terrifying]",2
Let G denoted the set of all n x n non-singular matrices with rational numbers as entries. Then under multiplication G is a/an,abstract_algebra,"[cylindrical,, indical,, terrifying,, stuped]",2
Let G denoted the set of all n x n non-singular matrices with rational numbers as entries. Then under multiplication G is a/an,abstract_algebra,"[cylindrical,, stuped,, indical,, terrifying]",2
Let G denoted the set of all n x n non-singular matrices with rational numbers as entries. Then under multiplication G is a/an,abstract_algebra,"[cylindrical,, stuped,, terrifying,, indical]",2
Let G denoted the set of all n x n non-singular matrices with rational numbers as entries. Then under multiplication G is a/an,abstract_algebra,"[cylindrical,, terrifying,, indical,, stuped]",2
Let G denoted the set of all n x n non-singular matrices with rational numbers as entries. Then under multiplication G is a/an,abstract_algebra,"[cylindrical,, terrifying,, stuped,, indical]",2
Statement 1 | Every group of order 42 has a normal subgroup of order 7. Statement 2 | Every group of order 42 has a normal subgroup of order 8.,abstract_algebra,"[sublimator,, claiborne,, moidores,, enamellist]",2
Statement 1 | Every group of order 42 has a normal subgroup of order 7. Statement 2 | Every group of order 42 has a normal subgroup of order 8.,abstract_algebra,"[sublimator,, claiborne,, enamellist,, moidores]",2
Statement 1 | Every group of order 42 has a normal subgroup of order 7. Statement 2 | Every group of order 42 has a normal subgroup of order 8.,abstract_algebra,"[sublimator,, moidores,, claiborne,, enamellist]",2
Statement 1 | Every group of order 42 has a normal subgroup of order 7. Statement 2 | Every group of order 42 has a normal subgroup of order 8.,abstract_algebra,"[sublimator,, moidores,, enamellist,, claiborne]",2
Statement 1 | Every group of order 42 has a normal subgroup of order 7. Statement 2 | Every group of order 42 has a normal subgroup of order 8.,abstract_algebra,"[sublimator,, enamellist,, claiborne,, moidores]",2
Statement 1 | Every group of order 42 has a normal subgroup of order 7. Statement 2 | Every group of order 42 has a normal subgroup of order 8.,abstract_algebra,"[sublimator,, enamellist,, moidores,, claiborne]",2
Statement 1 | Every group of order 42 has a normal subgroup of order 7. Statement 2 | Every group of order 42 has a normal subgroup of order 8.,abstract_algebra,"[claiborne,, sublimator,, moidores,, enamellist]",2
Statement 1 | Every group of order 42 has a normal subgroup of order 7. Statement 2 | Every group of order 42 has a normal subgroup of order 8.,abstract_algebra,"[claiborne,, sublimator,, enamellist,, moidores]",2
Statement 1 | Every group of order 42 has a normal subgroup of order 7. Statement 2 | Every group of order 42 has a normal subgroup of order 8.,abstract_algebra,"[claiborne,, moidores,, sublimator,, enamellist]",2
Statement 1 | Every group of order 42 has a normal subgroup of order 7. Statement 2 | Every group of order 42 has a normal subgroup of order 8.,abstract_algebra,"[claiborne,, moidores,, enamellist,, sublimator]",2
Statement 1 | Every group of order 42 has a normal subgroup of order 7. Statement 2 | Every group of order 42 has a normal subgroup of order 8.,abstract_algebra,"[claiborne,, enamellist,, sublimator,, moidores]",2
Statement 1 | Every group of order 42 has a normal subgroup of order 7. Statement 2 | Every group of order 42 has a normal subgroup of order 8.,abstract_algebra,"[claiborne,, enamellist,, moidores,, sublimator]",2
Statement 1 | Every group of order 42 has a normal subgroup of order 7. Statement 2 | Every group of order 42 has a normal subgroup of order 8.,abstract_algebra,"[moidores,, sublimator,, claiborne,, enamellist]",2
Statement 1 | Every group of order 42 has a normal subgroup of order 7. Statement 2 | Every group of order 42 has a normal subgroup of order 8.,abstract_algebra,"[moidores,, sublimator,, enamellist,, claiborne]",2
Statement 1 | Every group of order 42 has a normal subgroup of order 7. Statement 2 | Every group of order 42 has a normal subgroup of order 8.,abstract_algebra,"[moidores,, claiborne,, sublimator,, enamellist]",2
Statement 1 | Every group of order 42 has a normal subgroup of order 7. Statement 2 | Every group of order 42 has a normal subgroup of order 8.,abstract_algebra,"[moidores,, claiborne,, enamellist,, sublimator]",2
Statement 1 | Every group of order 42 has a normal subgroup of order 7. Statement 2 | Every group of order 42 has a normal subgroup of order 8.,abstract_algebra,"[moidores,, enamellist,, sublimator,, claiborne]",2
Statement 1 | Every group of order 42 has a normal subgroup of order 7. Statement 2 | Every group of order 42 has a normal subgroup of order 8.,abstract_algebra,"[moidores,, enamellist,, claiborne,, sublimator]",2
Statement 1 | Every group of order 42 has a normal subgroup of order 7. Statement 2 | Every group of order 42 has a normal subgroup of order 8.,abstract_algebra,"[enamellist,, sublimator,, claiborne,, moidores]",2
Statement 1 | Every group of order 42 has a normal subgroup of order 7. Statement 2 | Every group of order 42 has a normal subgroup of order 8.,abstract_algebra,"[enamellist,, sublimator,, moidores,, claiborne]",2
Statement 1 | Every group of order 42 has a normal subgroup of order 7. Statement 2 | Every group of order 42 has a normal subgroup of order 8.,abstract_algebra,"[enamellist,, claiborne,, sublimator,, moidores]",2
Statement 1 | Every group of order 42 has a normal subgroup of order 7. Statement 2 | Every group of order 42 has a normal subgroup of order 8.,abstract_algebra,"[enamellist,, claiborne,, moidores,, sublimator]",2
Statement 1 | Every group of order 42 has a normal subgroup of order 7. Statement 2 | Every group of order 42 has a normal subgroup of order 8.,abstract_algebra,"[enamellist,, moidores,, sublimator,, claiborne]",2
Statement 1 | Every group of order 42 has a normal subgroup of order 7. Statement 2 | Every group of order 42 has a normal subgroup of order 8.,abstract_algebra,"[enamellist,, moidores,, claiborne,, sublimator]",2
Determine whether the polynomial in Z[x] satisfies an Eisenstein criterion for irreducibility over Q. 8x^3 + 6x^2 - 9x + 24,abstract_algebra,"[intombs,, nicknameless,, classicising,, palmers]",1
Determine whether the polynomial in Z[x] satisfies an Eisenstein criterion for irreducibility over Q. 8x^3 + 6x^2 - 9x + 24,abstract_algebra,"[intombs,, nicknameless,, palmers,, classicising]",1
Determine whether the polynomial in Z[x] satisfies an Eisenstein criterion for irreducibility over Q. 8x^3 + 6x^2 - 9x + 24,abstract_algebra,"[intombs,, classicising,, nicknameless,, palmers]",1
Determine whether the polynomial in Z[x] satisfies an Eisenstein criterion for irreducibility over Q. 8x^3 + 6x^2 - 9x + 24,abstract_algebra,"[intombs,, classicising,, palmers,, nicknameless]",1
Determine whether the polynomial in Z[x] satisfies an Eisenstein criterion for irreducibility over Q. 8x^3 + 6x^2 - 9x + 24,abstract_algebra,"[intombs,, palmers,, nicknameless,, classicising]",1
Determine whether the polynomial in Z[x] satisfies an Eisenstein criterion for irreducibility over Q. 8x^3 + 6x^2 - 9x + 24,abstract_algebra,"[intombs,, palmers,, classicising,, nicknameless]",1
Determine whether the polynomial in Z[x] satisfies an Eisenstein criterion for irreducibility over Q. 8x^3 + 6x^2 - 9x + 24,abstract_algebra,"[nicknameless,, intombs,, classicising,, palmers]",1
Determine whether the polynomial in Z[x] satisfies an Eisenstein criterion for irreducibility over Q. 8x^3 + 6x^2 - 9x + 24,abstract_algebra,"[nicknameless,, intombs,, palmers,, classicising]",1
Determine whether the polynomial in Z[x] satisfies an Eisenstein criterion for irreducibility over Q. 8x^3 + 6x^2 - 9x + 24,abstract_algebra,"[nicknameless,, classicising,, intombs,, palmers]",1
Determine whether the polynomial in Z[x] satisfies an Eisenstein criterion for irreducibility over Q. 8x^3 + 6x^2 - 9x + 24,abstract_algebra,"[nicknameless,, classicising,, palmers,, intombs]",1
Determine whether the polynomial in Z[x] satisfies an Eisenstein criterion for irreducibility over Q. 8x^3 + 6x^2 - 9x + 24,abstract_algebra,"[nicknameless,, palmers,, intombs,, classicising]",1
Determine whether the polynomial in Z[x] satisfies an Eisenstein criterion for irreducibility over Q. 8x^3 + 6x^2 - 9x + 24,abstract_algebra,"[nicknameless,, palmers,, classicising,, intombs]",1
