,question,Subject,choices,answer_original_temperature:0
785,陈述 1 | 在有限维向量空间中，每一个线性无关的向量集都包含在一组基中。陈述 2 | 若 B_1 和 B_2 是同一向量空间的基，则 |B_1| = |B_2|。,abstract_algebra,"[饥,, 压,, 厨,, 拼]",0
786,陈述 1 | 在有限维向量空间中，每一个线性无关的向量集都包含在一组基中。陈述 2 | 若 B_1 和 B_2 是同一向量空间的基，则 |B_1| = |B_2|。,abstract_algebra,"[压,, 拼,, 厨,, 饥]",1
787,陈述 1 | 在有限维向量空间中，每一个线性无关的向量集都包含在一组基中。陈述 2 | 若 B_1 和 B_2 是同一向量空间的基，则 |B_1| = |B_2|。,abstract_algebra,"[压,, 拼,, 饥,, 厨]",1
788,陈述 1 | 在有限维向量空间中，每一个线性无关的向量集都包含在一组基中。陈述 2 | 若 B_1 和 B_2 是同一向量空间的基，则 |B_1| = |B_2|。,abstract_algebra,"[压,, 厨,, 拼,, 饥]",0
789,陈述 1 | 在有限维向量空间中，每一个线性无关的向量集都包含在一组基中。陈述 2 | 若 B_1 和 B_2 是同一向量空间的基，则 |B_1| = |B_2|。,abstract_algebra,"[压,, 厨,, 饥,, 拼]",0
790,陈述 1 | 在有限维向量空间中，每一个线性无关的向量集都包含在一组基中。陈述 2 | 若 B_1 和 B_2 是同一向量空间的基，则 |B_1| = |B_2|。,abstract_algebra,"[压,, 饥,, 拼,, 厨]",0
791,陈述 1 | 在有限维向量空间中，每一个线性无关的向量集都包含在一组基中。陈述 2 | 若 B_1 和 B_2 是同一向量空间的基，则 |B_1| = |B_2|。,abstract_algebra,"[压,, 饥,, 厨,, 拼]",0
792,"已知某群 (G, 0) 为阿贝尔群。则以下哪项对 G 为真？",abstract_algebra,"[搽,, 计,, 累,, 俯]",0
793,"已知某群 (G, 0) 为阿贝尔群。则以下哪项对 G 为真？",abstract_algebra,"[搽,, 计,, 俯,, 累]",0
794,"已知某群 (G, 0) 为阿贝尔群。则以下哪项对 G 为真？",abstract_algebra,"[搽,, 累,, 计,, 俯]",0
795,"已知某群 (G, 0) 为阿贝尔群。则以下哪项对 G 为真？",abstract_algebra,"[搽,, 累,, 俯,, 计]",0
796,"已知某群 (G, 0) 为阿贝尔群。则以下哪项对 G 为真？",abstract_algebra,"[搽,, 俯,, 计,, 累]",3
797,"已知某群 (G, 0) 为阿贝尔群。则以下哪项对 G 为真？",abstract_algebra,"[搽,, 俯,, 累,, 计]",0
798,"已知某群 (G, 0) 为阿贝尔群。则以下哪项对 G 为真？",abstract_algebra,"[计,, 搽,, 累,, 俯]",2
799,"已知某群 (G, 0) 为阿贝尔群。则以下哪项对 G 为真？",abstract_algebra,"[计,, 搽,, 俯,, 累]",3
800,"已知某群 (G, 0) 为阿贝尔群。则以下哪项对 G 为真？",abstract_algebra,"[计,, 累,, 搽,, 俯]",1
801,"已知某群 (G, 0) 为阿贝尔群。则以下哪项对 G 为真？",abstract_algebra,"[计,, 累,, 俯,, 搽]",1
802,"已知某群 (G, 0) 为阿贝尔群。则以下哪项对 G 为真？",abstract_algebra,"[计,, 俯,, 搽,, 累]",3
803,"已知某群 (G, 0) 为阿贝尔群。则以下哪项对 G 为真？",abstract_algebra,"[计,, 俯,, 累,, 搽]",2
804,"已知某群 (G, 0) 为阿贝尔群。则以下哪项对 G 为真？",abstract_algebra,"[累,, 搽,, 计,, 俯]",0
805,"已知某群 (G, 0) 为阿贝尔群。则以下哪项对 G 为真？",abstract_algebra,"[累,, 搽,, 俯,, 计]",0
806,"已知某群 (G, 0) 为阿贝尔群。则以下哪项对 G 为真？",abstract_algebra,"[累,, 计,, 搽,, 俯]",0
807,"已知某群 (G, 0) 为阿贝尔群。则以下哪项对 G 为真？",abstract_algebra,"[累,, 计,, 俯,, 搽]",0
808,"已知某群 (G, 0) 为阿贝尔群。则以下哪项对 G 为真？",abstract_algebra,"[累,, 俯,, 搽,, 计]",0
809,"已知某群 (G, 0) 为阿贝尔群。则以下哪项对 G 为真？",abstract_algebra,"[累,, 俯,, 计,, 搽]",0
810,"已知某群 (G, 0) 为阿贝尔群。则以下哪项对 G 为真？",abstract_algebra,"[俯,, 搽,, 计,, 累]",3
811,"已知某群 (G, 0) 为阿贝尔群。则以下哪项对 G 为真？",abstract_algebra,"[俯,, 搽,, 累,, 计]",2
812,"已知某群 (G, 0) 为阿贝尔群。则以下哪项对 G 为真？",abstract_algebra,"[俯,, 计,, 搽,, 累]",3
813,"已知某群 (G, 0) 为阿贝尔群。则以下哪项对 G 为真？",abstract_algebra,"[俯,, 计,, 累,, 搽]",2
814,"已知某群 (G, 0) 为阿贝尔群。则以下哪项对 G 为真？",abstract_algebra,"[俯,, 累,, 搽,, 计]",0
815,"已知某群 (G, 0) 为阿贝尔群。则以下哪项对 G 为真？",abstract_algebra,"[俯,, 累,, 计,, 搽]",1
816,陈述 1 | 若 T: V -> W 是线性转换，且 dim(V ) < dim(W) < 1，则 T 一定是单射。陈述 2 | 设 dim(V) = n 且假设 T: V -> V 是线性的。若 T 是单射，则它是双射。,abstract_algebra,"[兴,, 眺,, 捂,, 埋]",1
817,陈述 1 | 若 T: V -> W 是线性转换，且 dim(V ) < dim(W) < 1，则 T 一定是单射。陈述 2 | 设 dim(V) = n 且假设 T: V -> V 是线性的。若 T 是单射，则它是双射。,abstract_algebra,"[兴,, 眺,, 埋,, 捂]",1
818,陈述 1 | 若 T: V -> W 是线性转换，且 dim(V ) < dim(W) < 1，则 T 一定是单射。陈述 2 | 设 dim(V) = n 且假设 T: V -> V 是线性的。若 T 是单射，则它是双射。,abstract_algebra,"[兴,, 捂,, 眺,, 埋]",1
819,陈述 1 | 若 T: V -> W 是线性转换，且 dim(V ) < dim(W) < 1，则 T 一定是单射。陈述 2 | 设 dim(V) = n 且假设 T: V -> V 是线性的。若 T 是单射，则它是双射。,abstract_algebra,"[兴,, 捂,, 埋,, 眺]",1
820,陈述 1 | 若 T: V -> W 是线性转换，且 dim(V ) < dim(W) < 1，则 T 一定是单射。陈述 2 | 设 dim(V) = n 且假设 T: V -> V 是线性的。若 T 是单射，则它是双射。,abstract_algebra,"[兴,, 埋,, 眺,, 捂]",1
821,陈述 1 | 若 T: V -> W 是线性转换，且 dim(V ) < dim(W) < 1，则 T 一定是单射。陈述 2 | 设 dim(V) = n 且假设 T: V -> V 是线性的。若 T 是单射，则它是双射。,abstract_algebra,"[兴,, 埋,, 捂,, 眺]",1
822,陈述 1 | 若 T: V -> W 是线性转换，且 dim(V ) < dim(W) < 1，则 T 一定是单射。陈述 2 | 设 dim(V) = n 且假设 T: V -> V 是线性的。若 T 是单射，则它是双射。,abstract_algebra,"[眺,, 兴,, 捂,, 埋]",0
823,陈述 1 | 若 T: V -> W 是线性转换，且 dim(V ) < dim(W) < 1，则 T 一定是单射。陈述 2 | 设 dim(V) = n 且假设 T: V -> V 是线性的。若 T 是单射，则它是双射。,abstract_algebra,"[眺,, 兴,, 埋,, 捂]",0
824,陈述 1 | 若 T: V -> W 是线性转换，且 dim(V ) < dim(W) < 1，则 T 一定是单射。陈述 2 | 设 dim(V) = n 且假设 T: V -> V 是线性的。若 T 是单射，则它是双射。,abstract_algebra,"[眺,, 捂,, 兴,, 埋]",0
825,陈述 1 | 若 T: V -> W 是线性转换，且 dim(V ) < dim(W) < 1，则 T 一定是单射。陈述 2 | 设 dim(V) = n 且假设 T: V -> V 是线性的。若 T 是单射，则它是双射。,abstract_algebra,"[眺,, 捂,, 埋,, 兴]",1
826,陈述 1 | 若 T: V -> W 是线性转换，且 dim(V ) < dim(W) < 1，则 T 一定是单射。陈述 2 | 设 dim(V) = n 且假设 T: V -> V 是线性的。若 T 是单射，则它是双射。,abstract_algebra,"[眺,, 埋,, 兴,, 捂]",1
827,陈述 1 | 若 T: V -> W 是线性转换，且 dim(V ) < dim(W) < 1，则 T 一定是单射。陈述 2 | 设 dim(V) = n 且假设 T: V -> V 是线性的。若 T 是单射，则它是双射。,abstract_algebra,"[眺,, 埋,, 捂,, 兴]",0
828,陈述 1 | 若 T: V -> W 是线性转换，且 dim(V ) < dim(W) < 1，则 T 一定是单射。陈述 2 | 设 dim(V) = n 且假设 T: V -> V 是线性的。若 T 是单射，则它是双射。,abstract_algebra,"[捂,, 兴,, 眺,, 埋]",1
829,陈述 1 | 若 T: V -> W 是线性转换，且 dim(V ) < dim(W) < 1，则 T 一定是单射。陈述 2 | 设 dim(V) = n 且假设 T: V -> V 是线性的。若 T 是单射，则它是双射。,abstract_algebra,"[捂,, 兴,, 埋,, 眺]",1
830,陈述 1 | 若 T: V -> W 是线性转换，且 dim(V ) < dim(W) < 1，则 T 一定是单射。陈述 2 | 设 dim(V) = n 且假设 T: V -> V 是线性的。若 T 是单射，则它是双射。,abstract_algebra,"[捂,, 眺,, 兴,, 埋]",1
831,陈述 1 | 若 T: V -> W 是线性转换，且 dim(V ) < dim(W) < 1，则 T 一定是单射。陈述 2 | 设 dim(V) = n 且假设 T: V -> V 是线性的。若 T 是单射，则它是双射。,abstract_algebra,"[捂,, 眺,, 埋,, 兴]",1
832,陈述 1 | 若 T: V -> W 是线性转换，且 dim(V ) < dim(W) < 1，则 T 一定是单射。陈述 2 | 设 dim(V) = n 且假设 T: V -> V 是线性的。若 T 是单射，则它是双射。,abstract_algebra,"[捂,, 埋,, 兴,, 眺]",1
833,陈述 1 | 若 T: V -> W 是线性转换，且 dim(V ) < dim(W) < 1，则 T 一定是单射。陈述 2 | 设 dim(V) = n 且假设 T: V -> V 是线性的。若 T 是单射，则它是双射。,abstract_algebra,"[捂,, 埋,, 眺,, 兴]",1
834,陈述 1 | 若 T: V -> W 是线性转换，且 dim(V ) < dim(W) < 1，则 T 一定是单射。陈述 2 | 设 dim(V) = n 且假设 T: V -> V 是线性的。若 T 是单射，则它是双射。,abstract_algebra,"[埋,, 兴,, 眺,, 捂]",0
835,陈述 1 | 若 T: V -> W 是线性转换，且 dim(V ) < dim(W) < 1，则 T 一定是单射。陈述 2 | 设 dim(V) = n 且假设 T: V -> V 是线性的。若 T 是单射，则它是双射。,abstract_algebra,"[埋,, 兴,, 捂,, 眺]",0
836,陈述 1 | 若 T: V -> W 是线性转换，且 dim(V ) < dim(W) < 1，则 T 一定是单射。陈述 2 | 设 dim(V) = n 且假设 T: V -> V 是线性的。若 T 是单射，则它是双射。,abstract_algebra,"[埋,, 眺,, 兴,, 捂]",1
837,陈述 1 | 若 T: V -> W 是线性转换，且 dim(V ) < dim(W) < 1，则 T 一定是单射。陈述 2 | 设 dim(V) = n 且假设 T: V -> V 是线性的。若 T 是单射，则它是双射。,abstract_algebra,"[埋,, 眺,, 捂,, 兴]",1
838,陈述 1 | 若 T: V -> W 是线性转换，且 dim(V ) < dim(W) < 1，则 T 一定是单射。陈述 2 | 设 dim(V) = n 且假设 T: V -> V 是线性的。若 T 是单射，则它是双射。,abstract_algebra,"[埋,, 捂,, 兴,, 眺]",1
839,陈述 1 | 若 T: V -> W 是线性转换，且 dim(V ) < dim(W) < 1，则 T 一定是单射。陈述 2 | 设 dim(V) = n 且假设 T: V -> V 是线性的。若 T 是单射，则它是双射。,abstract_algebra,"[埋,, 捂,, 眺,, 兴]",0
840,"求 Q 上给定域扩张 Q(sqrt(2), sqrt(3)) 的次数。",abstract_algebra,"[马,, 床,, 璃,, 辱]",1
841,"求 Q 上给定域扩张 Q(sqrt(2), sqrt(3)) 的次数。",abstract_algebra,"[马,, 床,, 辱,, 璃]",3
842,"求 Q 上给定域扩张 Q(sqrt(2), sqrt(3)) 的次数。",abstract_algebra,"[马,, 璃,, 床,, 辱]",1
843,"求 Q 上给定域扩张 Q(sqrt(2), sqrt(3)) 的次数。",abstract_algebra,"[马,, 璃,, 辱,, 床]",1
844,"求 Q 上给定域扩张 Q(sqrt(2), sqrt(3)) 的次数。",abstract_algebra,"[马,, 辱,, 床,, 璃]",3
845,"求 Q 上给定域扩张 Q(sqrt(2), sqrt(3)) 的次数。",abstract_algebra,"[马,, 辱,, 璃,, 床]",2
846,"求 Q 上给定域扩张 Q(sqrt(2), sqrt(3)) 的次数。",abstract_algebra,"[床,, 马,, 璃,, 辱]",1
847,"求 Q 上给定域扩张 Q(sqrt(2), sqrt(3)) 的次数。",abstract_algebra,"[床,, 马,, 辱,, 璃]",3
848,"求 Q 上给定域扩张 Q(sqrt(2), sqrt(3)) 的次数。",abstract_algebra,"[床,, 璃,, 马,, 辱]",1
849,"求 Q 上给定域扩张 Q(sqrt(2), sqrt(3)) 的次数。",abstract_algebra,"[床,, 璃,, 辱,, 马]",1
850,"求 Q 上给定域扩张 Q(sqrt(2), sqrt(3)) 的次数。",abstract_algebra,"[床,, 辱,, 马,, 璃]",3
851,"求 Q 上给定域扩张 Q(sqrt(2), sqrt(3)) 的次数。",abstract_algebra,"[床,, 辱,, 璃,, 马]",2
852,"求 Q 上给定域扩张 Q(sqrt(2), sqrt(3)) 的次数。",abstract_algebra,"[璃,, 马,, 床,, 辱]",1
853,"求 Q 上给定域扩张 Q(sqrt(2), sqrt(3)) 的次数。",abstract_algebra,"[璃,, 马,, 辱,, 床]",1
854,"求 Q 上给定域扩张 Q(sqrt(2), sqrt(3)) 的次数。",abstract_algebra,"[璃,, 床,, 马,, 辱]",1
855,"求 Q 上给定域扩张 Q(sqrt(2), sqrt(3)) 的次数。",abstract_algebra,"[璃,, 床,, 辱,, 马]",1
856,"求 Q 上给定域扩张 Q(sqrt(2), sqrt(3)) 的次数。",abstract_algebra,"[璃,, 辱,, 马,, 床]",2
857,"求 Q 上给定域扩张 Q(sqrt(2), sqrt(3)) 的次数。",abstract_algebra,"[璃,, 辱,, 床,, 马]",1
858,"求 Q 上给定域扩张 Q(sqrt(2), sqrt(3)) 的次数。",abstract_algebra,"[辱,, 马,, 床,, 璃]",1
859,"求 Q 上给定域扩张 Q(sqrt(2), sqrt(3)) 的次数。",abstract_algebra,"[辱,, 马,, 璃,, 床]",1
860,"求 Q 上给定域扩张 Q(sqrt(2), sqrt(3)) 的次数。",abstract_algebra,"[辱,, 床,, 马,, 璃]",3
861,"求 Q 上给定域扩张 Q(sqrt(2), sqrt(3)) 的次数。",abstract_algebra,"[辱,, 床,, 璃,, 马]",2
862,"求 Q 上给定域扩张 Q(sqrt(2), sqrt(3)) 的次数。",abstract_algebra,"[辱,, 璃,, 马,, 床]",1
863,"求 Q 上给定域扩张 Q(sqrt(2), sqrt(3)) 的次数。",abstract_algebra,"[辱,, 璃,, 床,, 马]",1
864,计算给定环中的乘积。Z_26 中：(20)(-8),abstract_algebra,"[搽,, 汞,, 喷,, 噪]",1
865,计算给定环中的乘积。Z_26 中：(20)(-8),abstract_algebra,"[搽,, 汞,, 噪,, 喷]",1
866,计算给定环中的乘积。Z_26 中：(20)(-8),abstract_algebra,"[搽,, 喷,, 汞,, 噪]",2
867,计算给定环中的乘积。Z_26 中：(20)(-8),abstract_algebra,"[搽,, 喷,, 噪,, 汞]",1
868,计算给定环中的乘积。Z_26 中：(20)(-8),abstract_algebra,"[搽,, 噪,, 汞,, 喷]",1
869,计算给定环中的乘积。Z_26 中：(20)(-8),abstract_algebra,"[搽,, 噪,, 喷,, 汞]",1
870,计算给定环中的乘积。Z_26 中：(20)(-8),abstract_algebra,"[汞,, 搽,, 喷,, 噪]",1
871,计算给定环中的乘积。Z_26 中：(20)(-8),abstract_algebra,"[汞,, 搽,, 噪,, 喷]",1
872,计算给定环中的乘积。Z_26 中：(20)(-8),abstract_algebra,"[汞,, 喷,, 搽,, 噪]",1
873,计算给定环中的乘积。Z_26 中：(20)(-8),abstract_algebra,"[汞,, 喷,, 噪,, 搽]",1
874,计算给定环中的乘积。Z_26 中：(20)(-8),abstract_algebra,"[汞,, 噪,, 搽,, 喷]",1
875,计算给定环中的乘积。Z_26 中：(20)(-8),abstract_algebra,"[汞,, 噪,, 喷,, 搽]",1
876,计算给定环中的乘积。Z_26 中：(20)(-8),abstract_algebra,"[喷,, 搽,, 汞,, 噪]",1
877,计算给定环中的乘积。Z_26 中：(20)(-8),abstract_algebra,"[喷,, 搽,, 噪,, 汞]",1
878,计算给定环中的乘积。Z_26 中：(20)(-8),abstract_algebra,"[喷,, 汞,, 搽,, 噪]",1
879,计算给定环中的乘积。Z_26 中：(20)(-8),abstract_algebra,"[喷,, 汞,, 噪,, 搽]",1
880,计算给定环中的乘积。Z_26 中：(20)(-8),abstract_algebra,"[喷,, 噪,, 搽,, 汞]",1
881,计算给定环中的乘积。Z_26 中：(20)(-8),abstract_algebra,"[喷,, 噪,, 汞,, 搽]",1
882,计算给定环中的乘积。Z_26 中：(20)(-8),abstract_algebra,"[噪,, 搽,, 汞,, 喷]",1
883,计算给定环中的乘积。Z_26 中：(20)(-8),abstract_algebra,"[噪,, 搽,, 喷,, 汞]",1
884,计算给定环中的乘积。Z_26 中：(20)(-8),abstract_algebra,"[噪,, 汞,, 搽,, 喷]",1
885,计算给定环中的乘积。Z_26 中：(20)(-8),abstract_algebra,"[噪,, 汞,, 喷,, 搽]",0
886,计算给定环中的乘积。Z_26 中：(20)(-8),abstract_algebra,"[噪,, 喷,, 搽,, 汞]",1
887,计算给定环中的乘积。Z_26 中：(20)(-8),abstract_algebra,"[噪,, 喷,, 汞,, 搽]",1
888,确定 Z[x] 中的多项式是否满足 Q 上不可约的爱森斯坦准则。x^2 - 12,abstract_algebra,"[瓮,, 粹,, 柬,, 泄]",1
889,确定 Z[x] 中的多项式是否满足 Q 上不可约的爱森斯坦准则。x^2 - 12,abstract_algebra,"[瓮,, 粹,, 泄,, 柬]",1
890,确定 Z[x] 中的多项式是否满足 Q 上不可约的爱森斯坦准则。x^2 - 12,abstract_algebra,"[瓮,, 柬,, 粹,, 泄]",1
891,确定 Z[x] 中的多项式是否满足 Q 上不可约的爱森斯坦准则。x^2 - 12,abstract_algebra,"[瓮,, 柬,, 泄,, 粹]",1
892,确定 Z[x] 中的多项式是否满足 Q 上不可约的爱森斯坦准则。x^2 - 12,abstract_algebra,"[瓮,, 泄,, 粹,, 柬]",2
893,确定 Z[x] 中的多项式是否满足 Q 上不可约的爱森斯坦准则。x^2 - 12,abstract_algebra,"[瓮,, 泄,, 柬,, 粹]",1
894,确定 Z[x] 中的多项式是否满足 Q 上不可约的爱森斯坦准则。x^2 - 12,abstract_algebra,"[粹,, 瓮,, 柬,, 泄]",0
895,确定 Z[x] 中的多项式是否满足 Q 上不可约的爱森斯坦准则。x^2 - 12,abstract_algebra,"[粹,, 瓮,, 泄,, 柬]",0
896,确定 Z[x] 中的多项式是否满足 Q 上不可约的爱森斯坦准则。x^2 - 12,abstract_algebra,"[粹,, 柬,, 瓮,, 泄]",0
897,确定 Z[x] 中的多项式是否满足 Q 上不可约的爱森斯坦准则。x^2 - 12,abstract_algebra,"[粹,, 柬,, 泄,, 瓮]",0
898,确定 Z[x] 中的多项式是否满足 Q 上不可约的爱森斯坦准则。x^2 - 12,abstract_algebra,"[粹,, 泄,, 瓮,, 柬]",0
899,确定 Z[x] 中的多项式是否满足 Q 上不可约的爱森斯坦准则。x^2 - 12,abstract_algebra,"[粹,, 泄,, 柬,, 瓮]",0
900,确定 Z[x] 中的多项式是否满足 Q 上不可约的爱森斯坦准则。x^2 - 12,abstract_algebra,"[柬,, 瓮,, 粹,, 泄]",2
901,确定 Z[x] 中的多项式是否满足 Q 上不可约的爱森斯坦准则。x^2 - 12,abstract_algebra,"[柬,, 瓮,, 泄,, 粹]",1
902,确定 Z[x] 中的多项式是否满足 Q 上不可约的爱森斯坦准则。x^2 - 12,abstract_algebra,"[柬,, 粹,, 瓮,, 泄]",1
903,确定 Z[x] 中的多项式是否满足 Q 上不可约的爱森斯坦准则。x^2 - 12,abstract_algebra,"[柬,, 粹,, 泄,, 瓮]",1
904,确定 Z[x] 中的多项式是否满足 Q 上不可约的爱森斯坦准则。x^2 - 12,abstract_algebra,"[柬,, 泄,, 瓮,, 粹]",1
905,确定 Z[x] 中的多项式是否满足 Q 上不可约的爱森斯坦准则。x^2 - 12,abstract_algebra,"[柬,, 泄,, 粹,, 瓮]",1
906,确定 Z[x] 中的多项式是否满足 Q 上不可约的爱森斯坦准则。x^2 - 12,abstract_algebra,"[泄,, 瓮,, 粹,, 柬]",2
907,确定 Z[x] 中的多项式是否满足 Q 上不可约的爱森斯坦准则。x^2 - 12,abstract_algebra,"[泄,, 瓮,, 柬,, 粹]",1
908,确定 Z[x] 中的多项式是否满足 Q 上不可约的爱森斯坦准则。x^2 - 12,abstract_algebra,"[泄,, 粹,, 瓮,, 柬]",1
909,确定 Z[x] 中的多项式是否满足 Q 上不可约的爱森斯坦准则。x^2 - 12,abstract_algebra,"[泄,, 粹,, 柬,, 瓮]",1
910,确定 Z[x] 中的多项式是否满足 Q 上不可约的爱森斯坦准则。x^2 - 12,abstract_algebra,"[泄,, 柬,, 瓮,, 粹]",1
911,确定 Z[x] 中的多项式是否满足 Q 上不可约的爱森斯坦准则。x^2 - 12,abstract_algebra,"[泄,, 柬,, 粹,, 瓮]",1
912,求有限域 Z_7 的生成元。,abstract_algebra,"[熔,, 惧,, 瑞,, 漓]",2
913,求有限域 Z_7 的生成元。,abstract_algebra,"[熔,, 惧,, 漓,, 瑞]",0
914,求有限域 Z_7 的生成元。,abstract_algebra,"[熔,, 瑞,, 惧,, 漓]",1
915,求有限域 Z_7 的生成元。,abstract_algebra,"[熔,, 瑞,, 漓,, 惧]",1
916,求有限域 Z_7 的生成元。,abstract_algebra,"[熔,, 漓,, 惧,, 瑞]",0
917,求有限域 Z_7 的生成元。,abstract_algebra,"[熔,, 漓,, 瑞,, 惧]",2
918,求有限域 Z_7 的生成元。,abstract_algebra,"[惧,, 熔,, 瑞,, 漓]",2
919,求有限域 Z_7 的生成元。,abstract_algebra,"[惧,, 熔,, 漓,, 瑞]",3
920,求有限域 Z_7 的生成元。,abstract_algebra,"[惧,, 瑞,, 熔,, 漓]",1
921,求有限域 Z_7 的生成元。,abstract_algebra,"[惧,, 瑞,, 漓,, 熔]",1
922,求有限域 Z_7 的生成元。,abstract_algebra,"[惧,, 漓,, 熔,, 瑞]",2
923,求有限域 Z_7 的生成元。,abstract_algebra,"[惧,, 漓,, 瑞,, 熔]",2
924,求有限域 Z_7 的生成元。,abstract_algebra,"[瑞,, 熔,, 惧,, 漓]",0
