question,answer,Subject,choices,answer_original_temperature:0
"Se sabe que un grupo (G, 0) es abeliano. Entonces, ¿cuál de las siguientes afirmaciones es VERDADERA para G?",C,abstract_algebra,"[asacando,, diñareis,, arrogaron,, vestuarista]",0
"Enunciado 1 | Si T: V -> W es una transformación lineal y dim(V) < dim(W) <1, entonces T debe ser inyectiva. Enunciado 2 | Sea dim(V) = n y supongamos que T: V -> V es lineal. Si T es inyectiva, entonces es una biyección.",A,abstract_algebra,"[punteáremos,, esgaritáis,, desucásemos,, desembocaríamos]",0
"Enunciado 1 | Si T: V -> W es una transformación lineal y dim(V) < dim(W) <1, entonces T debe ser inyectiva. Enunciado 2 | Sea dim(V) = n y supongamos que T: V -> V es lineal. Si T es inyectiva, entonces es una biyección.",A,abstract_algebra,"[punteáremos,, esgaritáis,, desembocaríamos,, desucásemos]",0
"Enunciado 1 | Si T: V -> W es una transformación lineal y dim(V) < dim(W) <1, entonces T debe ser inyectiva. Enunciado 2 | Sea dim(V) = n y supongamos que T: V -> V es lineal. Si T es inyectiva, entonces es una biyección.",A,abstract_algebra,"[punteáremos,, desucásemos,, esgaritáis,, desembocaríamos]",0
"Enunciado 1 | Si T: V -> W es una transformación lineal y dim(V) < dim(W) <1, entonces T debe ser inyectiva. Enunciado 2 | Sea dim(V) = n y supongamos que T: V -> V es lineal. Si T es inyectiva, entonces es una biyección.",A,abstract_algebra,"[punteáremos,, desucásemos,, desembocaríamos,, esgaritáis]",1
"Enunciado 1 | Si T: V -> W es una transformación lineal y dim(V) < dim(W) <1, entonces T debe ser inyectiva. Enunciado 2 | Sea dim(V) = n y supongamos que T: V -> V es lineal. Si T es inyectiva, entonces es una biyección.",A,abstract_algebra,"[punteáremos,, desembocaríamos,, esgaritáis,, desucásemos]",0
"Enunciado 1 | Si T: V -> W es una transformación lineal y dim(V) < dim(W) <1, entonces T debe ser inyectiva. Enunciado 2 | Sea dim(V) = n y supongamos que T: V -> V es lineal. Si T es inyectiva, entonces es una biyección.",A,abstract_algebra,"[punteáremos,, desembocaríamos,, desucásemos,, esgaritáis]",0
"Enunciado 1 | Si T: V -> W es una transformación lineal y dim(V) < dim(W) <1, entonces T debe ser inyectiva. Enunciado 2 | Sea dim(V) = n y supongamos que T: V -> V es lineal. Si T es inyectiva, entonces es una biyección.",A,abstract_algebra,"[esgaritáis,, punteáremos,, desucásemos,, desembocaríamos]",0
"Enunciado 1 | Si T: V -> W es una transformación lineal y dim(V) < dim(W) <1, entonces T debe ser inyectiva. Enunciado 2 | Sea dim(V) = n y supongamos que T: V -> V es lineal. Si T es inyectiva, entonces es una biyección.",A,abstract_algebra,"[esgaritáis,, punteáremos,, desembocaríamos,, desucásemos]",0
"Enunciado 1 | Si T: V -> W es una transformación lineal y dim(V) < dim(W) <1, entonces T debe ser inyectiva. Enunciado 2 | Sea dim(V) = n y supongamos que T: V -> V es lineal. Si T es inyectiva, entonces es una biyección.",A,abstract_algebra,"[esgaritáis,, desucásemos,, punteáremos,, desembocaríamos]",0
"Enunciado 1 | Si T: V -> W es una transformación lineal y dim(V) < dim(W) <1, entonces T debe ser inyectiva. Enunciado 2 | Sea dim(V) = n y supongamos que T: V -> V es lineal. Si T es inyectiva, entonces es una biyección.",A,abstract_algebra,"[esgaritáis,, desucásemos,, desembocaríamos,, punteáremos]",0
"Enunciado 1 | Si T: V -> W es una transformación lineal y dim(V) < dim(W) <1, entonces T debe ser inyectiva. Enunciado 2 | Sea dim(V) = n y supongamos que T: V -> V es lineal. Si T es inyectiva, entonces es una biyección.",A,abstract_algebra,"[esgaritáis,, desembocaríamos,, punteáremos,, desucásemos]",0
"Enunciado 1 | Si T: V -> W es una transformación lineal y dim(V) < dim(W) <1, entonces T debe ser inyectiva. Enunciado 2 | Sea dim(V) = n y supongamos que T: V -> V es lineal. Si T es inyectiva, entonces es una biyección.",A,abstract_algebra,"[esgaritáis,, desembocaríamos,, desucásemos,, punteáremos]",0
"Enunciado 1 | Si T: V -> W es una transformación lineal y dim(V) < dim(W) <1, entonces T debe ser inyectiva. Enunciado 2 | Sea dim(V) = n y supongamos que T: V -> V es lineal. Si T es inyectiva, entonces es una biyección.",A,abstract_algebra,"[desucásemos,, punteáremos,, esgaritáis,, desembocaríamos]",0
"Enunciado 1 | Si T: V -> W es una transformación lineal y dim(V) < dim(W) <1, entonces T debe ser inyectiva. Enunciado 2 | Sea dim(V) = n y supongamos que T: V -> V es lineal. Si T es inyectiva, entonces es una biyección.",A,abstract_algebra,"[desucásemos,, punteáremos,, desembocaríamos,, esgaritáis]",0
"Enunciado 1 | Si T: V -> W es una transformación lineal y dim(V) < dim(W) <1, entonces T debe ser inyectiva. Enunciado 2 | Sea dim(V) = n y supongamos que T: V -> V es lineal. Si T es inyectiva, entonces es una biyección.",A,abstract_algebra,"[desucásemos,, esgaritáis,, punteáremos,, desembocaríamos]",0
"Enunciado 1 | Si T: V -> W es una transformación lineal y dim(V) < dim(W) <1, entonces T debe ser inyectiva. Enunciado 2 | Sea dim(V) = n y supongamos que T: V -> V es lineal. Si T es inyectiva, entonces es una biyección.",A,abstract_algebra,"[desucásemos,, esgaritáis,, desembocaríamos,, punteáremos]",0
"Enunciado 1 | Si T: V -> W es una transformación lineal y dim(V) < dim(W) <1, entonces T debe ser inyectiva. Enunciado 2 | Sea dim(V) = n y supongamos que T: V -> V es lineal. Si T es inyectiva, entonces es una biyección.",A,abstract_algebra,"[desucásemos,, desembocaríamos,, punteáremos,, esgaritáis]",0
"Enunciado 1 | Si T: V -> W es una transformación lineal y dim(V) < dim(W) <1, entonces T debe ser inyectiva. Enunciado 2 | Sea dim(V) = n y supongamos que T: V -> V es lineal. Si T es inyectiva, entonces es una biyección.",A,abstract_algebra,"[desucásemos,, desembocaríamos,, esgaritáis,, punteáremos]",0
"Enunciado 1 | Si T: V -> W es una transformación lineal y dim(V) < dim(W) <1, entonces T debe ser inyectiva. Enunciado 2 | Sea dim(V) = n y supongamos que T: V -> V es lineal. Si T es inyectiva, entonces es una biyección.",A,abstract_algebra,"[desembocaríamos,, punteáremos,, esgaritáis,, desucásemos]",0
"Enunciado 1 | Si T: V -> W es una transformación lineal y dim(V) < dim(W) <1, entonces T debe ser inyectiva. Enunciado 2 | Sea dim(V) = n y supongamos que T: V -> V es lineal. Si T es inyectiva, entonces es una biyección.",A,abstract_algebra,"[desembocaríamos,, punteáremos,, desucásemos,, esgaritáis]",0
"Enunciado 1 | Si T: V -> W es una transformación lineal y dim(V) < dim(W) <1, entonces T debe ser inyectiva. Enunciado 2 | Sea dim(V) = n y supongamos que T: V -> V es lineal. Si T es inyectiva, entonces es una biyección.",A,abstract_algebra,"[desembocaríamos,, esgaritáis,, punteáremos,, desucásemos]",0
"Enunciado 1 | Si T: V -> W es una transformación lineal y dim(V) < dim(W) <1, entonces T debe ser inyectiva. Enunciado 2 | Sea dim(V) = n y supongamos que T: V -> V es lineal. Si T es inyectiva, entonces es una biyección.",A,abstract_algebra,"[desembocaríamos,, esgaritáis,, desucásemos,, punteáremos]",0
"Enunciado 1 | Si T: V -> W es una transformación lineal y dim(V) < dim(W) <1, entonces T debe ser inyectiva. Enunciado 2 | Sea dim(V) = n y supongamos que T: V -> V es lineal. Si T es inyectiva, entonces es una biyección.",A,abstract_algebra,"[desembocaríamos,, desucásemos,, punteáremos,, esgaritáis]",0
"Enunciado 1 | Si T: V -> W es una transformación lineal y dim(V) < dim(W) <1, entonces T debe ser inyectiva. Enunciado 2 | Sea dim(V) = n y supongamos que T: V -> V es lineal. Si T es inyectiva, entonces es una biyección.",A,abstract_algebra,"[desembocaríamos,, desucásemos,, esgaritáis,, punteáremos]",0
"Determine el grado dada la extensión de campo Q(�?2), �?3)) sobre Q.",B,abstract_algebra,"[deslabonará,, escapábamos,, escoñetáis,, atirantás]",0
"Determine el grado dada la extensión de campo Q(�?2), �?3)) sobre Q.",B,abstract_algebra,"[deslabonará,, escapábamos,, atirantás,, escoñetáis]",0
"Determine el grado dada la extensión de campo Q(�?2), �?3)) sobre Q.",B,abstract_algebra,"[deslabonará,, escoñetáis,, escapábamos,, atirantás]",0
"Determine el grado dada la extensión de campo Q(�?2), �?3)) sobre Q.",B,abstract_algebra,"[deslabonará,, escoñetáis,, atirantás,, escapábamos]",0
"Determine el grado dada la extensión de campo Q(�?2), �?3)) sobre Q.",B,abstract_algebra,"[deslabonará,, atirantás,, escapábamos,, escoñetáis]",0
"Determine el grado dada la extensión de campo Q(�?2), �?3)) sobre Q.",B,abstract_algebra,"[deslabonará,, atirantás,, escoñetáis,, escapábamos]",0
"Determine el grado dada la extensión de campo Q(�?2), �?3)) sobre Q.",B,abstract_algebra,"[escapábamos,, deslabonará,, escoñetáis,, atirantás]",0
"Determine el grado dada la extensión de campo Q(�?2), �?3)) sobre Q.",B,abstract_algebra,"[escapábamos,, deslabonará,, atirantás,, escoñetáis]",0
"Determine el grado dada la extensión de campo Q(�?2), �?3)) sobre Q.",B,abstract_algebra,"[escapábamos,, escoñetáis,, deslabonará,, atirantás]",0
"Determine el grado dada la extensión de campo Q(�?2), �?3)) sobre Q.",B,abstract_algebra,"[escapábamos,, escoñetáis,, atirantás,, deslabonará]",0
"Determine el grado dada la extensión de campo Q(�?2), �?3)) sobre Q.",B,abstract_algebra,"[escapábamos,, atirantás,, deslabonará,, escoñetáis]",2
"Determine el grado dada la extensión de campo Q(�?2), �?3)) sobre Q.",B,abstract_algebra,"[escapábamos,, atirantás,, escoñetáis,, deslabonará]",0
"Determine el grado dada la extensión de campo Q(�?2), �?3)) sobre Q.",B,abstract_algebra,"[escoñetáis,, deslabonará,, escapábamos,, atirantás]",0
"Determine el grado dada la extensión de campo Q(�?2), �?3)) sobre Q.",B,abstract_algebra,"[escoñetáis,, deslabonará,, atirantás,, escapábamos]",0
"Determine el grado dada la extensión de campo Q(�?2), �?3)) sobre Q.",B,abstract_algebra,"[escoñetáis,, escapábamos,, deslabonará,, atirantás]",0
"Determine el grado dada la extensión de campo Q(�?2), �?3)) sobre Q.",B,abstract_algebra,"[escoñetáis,, escapábamos,, atirantás,, deslabonará]",0
"Determine el grado dada la extensión de campo Q(�?2), �?3)) sobre Q.",B,abstract_algebra,"[escoñetáis,, atirantás,, deslabonará,, escapábamos]",0
"Determine el grado dada la extensión de campo Q(�?2), �?3)) sobre Q.",B,abstract_algebra,"[escoñetáis,, atirantás,, escapábamos,, deslabonará]",0
"Determine el grado dada la extensión de campo Q(�?2), �?3)) sobre Q.",B,abstract_algebra,"[atirantás,, deslabonará,, escapábamos,, escoñetáis]",0
"Determine el grado dada la extensión de campo Q(�?2), �?3)) sobre Q.",B,abstract_algebra,"[atirantás,, deslabonará,, escoñetáis,, escapábamos]",0
"Determine el grado dada la extensión de campo Q(�?2), �?3)) sobre Q.",B,abstract_algebra,"[atirantás,, escapábamos,, deslabonará,, escoñetáis]",0
"Determine el grado dada la extensión de campo Q(�?2), �?3)) sobre Q.",B,abstract_algebra,"[atirantás,, escapábamos,, escoñetáis,, deslabonará]",0
"Determine el grado dada la extensión de campo Q(�?2), �?3)) sobre Q.",B,abstract_algebra,"[atirantás,, escoñetáis,, deslabonará,, escapábamos]",0
"Determine el grado dada la extensión de campo Q(�?2), �?3)) sobre Q.",B,abstract_algebra,"[atirantás,, escoñetáis,, escapábamos,, deslabonará]",0
Calcule el producto en el anillo dado. (20)(-8) en Z_26,D,abstract_algebra,"[enluciesen,, engualdrapado,, chanflear,, mundializabas]",0
Calcule el producto en el anillo dado. (20)(-8) en Z_26,D,abstract_algebra,"[enluciesen,, engualdrapado,, mundializabas,, chanflear]",0
Calcule el producto en el anillo dado. (20)(-8) en Z_26,D,abstract_algebra,"[enluciesen,, chanflear,, engualdrapado,, mundializabas]",1
Calcule el producto en el anillo dado. (20)(-8) en Z_26,D,abstract_algebra,"[enluciesen,, chanflear,, mundializabas,, engualdrapado]",1
Calcule el producto en el anillo dado. (20)(-8) en Z_26,D,abstract_algebra,"[enluciesen,, mundializabas,, engualdrapado,, chanflear]",0
Calcule el producto en el anillo dado. (20)(-8) en Z_26,D,abstract_algebra,"[enluciesen,, mundializabas,, chanflear,, engualdrapado]",0
Calcule el producto en el anillo dado. (20)(-8) en Z_26,D,abstract_algebra,"[engualdrapado,, enluciesen,, chanflear,, mundializabas]",0
Calcule el producto en el anillo dado. (20)(-8) en Z_26,D,abstract_algebra,"[engualdrapado,, enluciesen,, mundializabas,, chanflear]",0
Calcule el producto en el anillo dado. (20)(-8) en Z_26,D,abstract_algebra,"[engualdrapado,, chanflear,, enluciesen,, mundializabas]",0
Calcule el producto en el anillo dado. (20)(-8) en Z_26,D,abstract_algebra,"[engualdrapado,, chanflear,, mundializabas,, enluciesen]",0
Calcule el producto en el anillo dado. (20)(-8) en Z_26,D,abstract_algebra,"[engualdrapado,, mundializabas,, enluciesen,, chanflear]",0
Calcule el producto en el anillo dado. (20)(-8) en Z_26,D,abstract_algebra,"[engualdrapado,, mundializabas,, chanflear,, enluciesen]",0
Calcule el producto en el anillo dado. (20)(-8) en Z_26,D,abstract_algebra,"[chanflear,, enluciesen,, engualdrapado,, mundializabas]",0
Calcule el producto en el anillo dado. (20)(-8) en Z_26,D,abstract_algebra,"[chanflear,, enluciesen,, mundializabas,, engualdrapado]",0
Calcule el producto en el anillo dado. (20)(-8) en Z_26,D,abstract_algebra,"[chanflear,, engualdrapado,, enluciesen,, mundializabas]",0
Calcule el producto en el anillo dado. (20)(-8) en Z_26,D,abstract_algebra,"[chanflear,, engualdrapado,, mundializabas,, enluciesen]",0
Calcule el producto en el anillo dado. (20)(-8) en Z_26,D,abstract_algebra,"[chanflear,, mundializabas,, enluciesen,, engualdrapado]",0
Calcule el producto en el anillo dado. (20)(-8) en Z_26,D,abstract_algebra,"[chanflear,, mundializabas,, engualdrapado,, enluciesen]",0
Calcule el producto en el anillo dado. (20)(-8) en Z_26,D,abstract_algebra,"[mundializabas,, enluciesen,, engualdrapado,, chanflear]",1
Calcule el producto en el anillo dado. (20)(-8) en Z_26,D,abstract_algebra,"[mundializabas,, enluciesen,, chanflear,, engualdrapado]",2
Calcule el producto en el anillo dado. (20)(-8) en Z_26,D,abstract_algebra,"[mundializabas,, engualdrapado,, enluciesen,, chanflear]",2
Calcule el producto en el anillo dado. (20)(-8) en Z_26,D,abstract_algebra,"[mundializabas,, engualdrapado,, chanflear,, enluciesen]",2
Calcule el producto en el anillo dado. (20)(-8) en Z_26,D,abstract_algebra,"[mundializabas,, chanflear,, enluciesen,, engualdrapado]",1
Calcule el producto en el anillo dado. (20)(-8) en Z_26,D,abstract_algebra,"[mundializabas,, chanflear,, engualdrapado,, enluciesen]",1
Determine si el polinomio en Z[x] satisface un criterio de irreductibilidad de Eisenstein sobre Q. x^2 - 12,B,abstract_algebra,"[irreverenciarán,, desaherrojarían,, sachasteis,, berlingues]",0
Determine si el polinomio en Z[x] satisface un criterio de irreductibilidad de Eisenstein sobre Q. x^2 - 12,B,abstract_algebra,"[irreverenciarán,, desaherrojarían,, berlingues,, sachasteis]",0
Determine si el polinomio en Z[x] satisface un criterio de irreductibilidad de Eisenstein sobre Q. x^2 - 12,B,abstract_algebra,"[irreverenciarán,, sachasteis,, desaherrojarían,, berlingues]",0
Determine si el polinomio en Z[x] satisface un criterio de irreductibilidad de Eisenstein sobre Q. x^2 - 12,B,abstract_algebra,"[irreverenciarán,, sachasteis,, berlingues,, desaherrojarían]",0
Determine si el polinomio en Z[x] satisface un criterio de irreductibilidad de Eisenstein sobre Q. x^2 - 12,B,abstract_algebra,"[irreverenciarán,, berlingues,, desaherrojarían,, sachasteis]",0
Determine si el polinomio en Z[x] satisface un criterio de irreductibilidad de Eisenstein sobre Q. x^2 - 12,B,abstract_algebra,"[irreverenciarán,, berlingues,, sachasteis,, desaherrojarían]",0
Determine si el polinomio en Z[x] satisface un criterio de irreductibilidad de Eisenstein sobre Q. x^2 - 12,B,abstract_algebra,"[desaherrojarían,, irreverenciarán,, sachasteis,, berlingues]",0
Determine si el polinomio en Z[x] satisface un criterio de irreductibilidad de Eisenstein sobre Q. x^2 - 12,B,abstract_algebra,"[desaherrojarían,, irreverenciarán,, berlingues,, sachasteis]",0
Determine si el polinomio en Z[x] satisface un criterio de irreductibilidad de Eisenstein sobre Q. x^2 - 12,B,abstract_algebra,"[desaherrojarían,, sachasteis,, irreverenciarán,, berlingues]",2
Determine si el polinomio en Z[x] satisface un criterio de irreductibilidad de Eisenstein sobre Q. x^2 - 12,B,abstract_algebra,"[desaherrojarían,, sachasteis,, berlingues,, irreverenciarán]",3
Determine si el polinomio en Z[x] satisface un criterio de irreductibilidad de Eisenstein sobre Q. x^2 - 12,B,abstract_algebra,"[desaherrojarían,, berlingues,, irreverenciarán,, sachasteis]",2
Determine si el polinomio en Z[x] satisface un criterio de irreductibilidad de Eisenstein sobre Q. x^2 - 12,B,abstract_algebra,"[desaherrojarían,, berlingues,, sachasteis,, irreverenciarán]",3
Determine si el polinomio en Z[x] satisface un criterio de irreductibilidad de Eisenstein sobre Q. x^2 - 12,B,abstract_algebra,"[sachasteis,, irreverenciarán,, desaherrojarían,, berlingues]",0
